TE_groups_Categorify,TE_ts_day_Categorify,TE_crystal_type_Categorify,TE_ts_month_Categorify,tracking,chemical_x,TE_unnamed_7_Categorify,TE_ts_weekday_Categorify,CE_TE_ts_month_Categorify,CE_TE_ts_day_Categorify,CE_TE_ts_weekday_Categorify,pure_seastone,argon,raw_kryptonite,etherium_before_start,super_hero_group_Categorify,groups
-0.07062760786146127,0.7604191094791423,0.09747995655793215,1.0817592375411265,-1.6634722380134979,-0.1747328130498601,0.3966445313322483,0.03835880663955411,0.4083037134952742,-0.44558734715151765,1.4093658461416967,-0.2909263096197609,0.3665663736504911,0.05293215415194308,0.09481126131092185,2,35
-0.014543784471724731,0.8510779276995696,-0.31532389832383295,0.9405109780397874,-1.6599861582820306,-0.19090935630751305,-0.0028644906866910043,-0.32288682091629406,0.41064882785740486,-0.5581811700654309,0.6283694759115348,-0.4227065836442215,0.26829052034981765,0.05226928811694564,0.09458893151153668,2,35
-0.09659023906732826,0.7060986014028767,0.1231311837660726,0.7211317369210238,-1.656539964403715,-0.1688322547228652,-0.7422075913160373,-0.026227047592191532,0.4096059986749612,-0.6362572464498978,0.1695124809059507,-0.4166625609515849,0.2191772474191185,0.13612792831119971,0.09436661106292231,2,35
-0.0527111936672411,0.9129469517499547,-0.047630478970306325,0.7679261134060013,0.10906086484994172,-0.5459280608097474,0.4293114075443527,-0.01895192456789401,0.34357007102766146,-0.40700281176831066,0.6270624422519945,-0.6779972014133594,-0.20971788420778228,0.6408952116312375,0.09414429994231709,2,35
-0.09081073703631097,0.8704928989200917,0.01542536179275556,0.8506234537296032,0.10928385160109859,-0.33294661334077125,0.26592411923432785,-0.12559275567353126,0.3948406132893433,-0.4075230069148345,1.171001087146914,-0.6724352757568931,0.14759407769648467,0.14174393026795518,0.09392199812696571,2,35
0.9707128211592007,0.7572837764404001,0.09970492879603424,1.077518167216077,0.10950684922064705,-0.8231041262119364,-0.1738242528189168,0.037696815488081306,0.4025899957679285,-0.4501652731190751,1.378608069403952,-0.3920110621410051,-0.2113301962323922,0.7024801465626781,0.09369970559412,8,45
-0.014103004374043732,0.85153275351626,0.5123985614492165,0.9362587418316246,-1.653132673963978,0.5391257002767693,0.7289593032860385,-0.32337601282259054,0.40492422830664454,-0.556077377314663,0.635266954792761,0.7959471430943666,0.10772317127875504,0.1493961388021981,1.142449885985171,8,35
0.9968101918413337,0.7068245134518051,0.4686700191158277,0.7024801465626781,-1.649763341043426,-1.9256237164113452,-0.8634841743902009,-0.02887319483801363,0.40310833421177744,-0.6375795798781605,0.15503389547466684,0.0655361206675982,-0.2117910583230639,0.09436661106292231,0.09347742232103766,8,45
1.0561998746504513,1.5919157051663337,0.8465489011677257,0.7568929058616947,0.1354545917191793,0.21963967086396866,-0.03571103793008988,-0.15165008191040735,0.3428264057003772,-0.2906865199591704,0.552482277831933,0.33541039943873585,-0.21202152309789465,0.11620194716206673,0.8153444782381946,7,63
1.908248077701495,1.381568180597558,0.7141250299834955,0.8371492954844503,-1.142449885985171,0.464287470125283,0.10705446933635558,-0.3708577242458493,0.3958711081659437,-0.3992260463365882,0.27754855021450126,0.5018547580497303,0.638904146774514,0.11553197830580174,1.1473536089340297,7,41
1.1264887312471288,1.4014251779516984,0.6522753924400723,1.0782223218336924,-1.1416379204146239,0.01586615935898445,1.0131439094148262,0.11664865098969524,0.41981213789048116,-0.2094876430958546,0.5503917187659956,0.3680794186701339,0.44022534076964986,-1.455650033804753,0.9109223815283191,7,63
0.9932518890843588,2.384454621956128,0.918041401633242,0.9453357622993038,-1.1408274573959205,-0.21225201039755504,-0.9415793667067055,-0.2604926294771932,0.4203378763990289,-0.2897276951858082,0.952929658934582,0.3943256802839947,0.15413120119079718,0.11486211314847426,1.0403314998740747,7,63
1.077518167216077,1.5836909593290425,0.7541632618075929,0.703563748500473,-1.1400184903175707,0.20672647379736409,0.03968289039182465,-0.18702731155665622,0.42060083279716476,-0.3979346258530377,0.8561005258047577,0.9068954906442372,1.0364452412836833,0.4253440570286263,1.2256245963946049,7,63
1.7389403481228007,1.6032283999009003,0.8451969461623442,0.7576748785515395,0.13567902357271447,-0.10727735931652205,-0.23611835162525002,-0.15458251684206858,0.3423308394450749,-0.29332605266636713,0.541781520115568,0.17178103867267439,-0.21294360773457574,0.4808162132865195,0.704287068635921,7,41
0.954571290400454,1.3670029777233297,0.7119269066524806,0.8349329913283356,0.13590346909529416,-0.08836741052420719,0.8969548192102201,-0.3698467710123891,0.3932964409234858,-0.3825390289858479,0.3204431721248264,-0.08548120016558972,-0.2115606160441834,0.5988293583969576,0.6475691254166922,7,63
1.1280591335862455,1.420790366854293,0.1008177838392888,1.0796338476281908,-1.1392110126124515,0.08281827053578293,-0.2904467637223371,0.11843593376167072,0.4227065836442215,-0.20925742419207127,0.5364774640688103,-0.2945271905475126,-0.20925742419207127,1.0712283211220415,0.0932551482849832,2,63
0.9920713600883068,2.245965521406603,-0.3162977165308678,0.9551196457897173,-1.1384050177574074,0.1235786304461002,0.994435193079775,-0.2609643186723112,0.42297006589404296,-0.29500788356417856,0.9502049646556205,-0.8244070671796879,-0.20741646901679575,-0.9833042278264926,0.09303288346322751,2,63
1.0817592375411265,1.5602253793804508,0.12850385208348672,0.683601394418157,-1.1376004992728532,0.2351866428668339,0.629023798444545,-0.18771196545755683,0.42323360688457357,-0.379481782703981,0.8470002411592649,-0.5423727403278836,-0.2090272274677499,1.4843279897528954,-1.3698697934554251,2,63
1.7725746406214777,1.5947057983030342,0.3920110621410052,0.7304604199925143,-1.136797450722384,1.4520019861339155,0.7711129864351692,-0.15007216132330553,0.34158780511226644,-0.2945271905475126,0.5605915715040629,1.0838944458655966,-0.20580678615038242,0.30900853409154,1.6497633410434276,2,41
0.9589743200967578,1.3529956917193835,0.3265595489007412,0.8162018115179434,-1.1359958657123859,0.3868824194807921,-0.4993069217337093,-0.3655586090192334,0.39021370433088914,-0.38995714488584854,0.3690890520074093,0.3167848505753545,-0.20603667536406214,0.31971082445569415,0.6057969048199305,2,63
1.1624058354137967,1.4725649426379408,0.27113417606310913,1.0853234273856633,-1.135195737891656,1.7481523164283685,0.2090272274677498,0.1206711031456596,0.42455219514922343,-0.2090272274677499,0.570604228842061,0.8340487624612144,0.786060572241943,-0.9165080689881917,1.099863475046864,2,41
0.9926612787310739,1.954088026064424,0.4096059986749612,0.9684562946828047,0.13612792831119971,0.23495377952675955,0.6128237727175689,-0.26403314163546715,0.4253440570286263,-0.2804066992092743,0.9480353239812096,0.13859789040007015,-0.20649651915910675,0.6019891784659336,0.5178573967404531,2,63
1.5891501789686002,1.578324536466089,0.2581359164649734,0.6924449635024225,0.13635240124472184,1.1531452621632547,0.15751761276194617,-0.21063907131121154,0.4256081295214953,-0.3850922057541865,0.9367884202953617,0.1847463937936846,-0.20672647379736417,0.6978034760858163,0.5931716011180895,2,41
1.0501871622285737,1.6179723688769312,0.3912404564569418,0.7433553086361672,0.13657688792016182,0.20052528029665276,-0.14421778550535977,-0.15119917073752917,0.3408451477694691,-0.284224713133664,0.5184338047771606,0.17314302100715734,-0.20695645030073542,0.3145939270438068,0.569079835697185,8,63
2.0363908168643357,1.3381770137271358,0.3263144271911339,0.8123532074288892,-1.1343970609510194,0.3607818062317829,-0.2593139129072497,-0.3779558192116255,0.39561340569972714,-0.3537721205670078,0.2744573293142681,0.31971082445569415,0.17586891933647933,-1.0575464523667364,0.7827989982574012,8,41
1.1658232827320751,1.4224530723358038,0.2718457738751976,1.0838944458655966,-1.1335998286229623,0.3502803147698443,-0.4563891613202631,0.1251450847965227,0.41221474892412113,-0.20879705289422523,0.5218995196940643,0.4153526766474732,-0.20557691868803143,-1.054187161363165,0.92009258469165,8,41
-0.6309900062262032,-1.4412837876806437,0.4075230069148345,0.9821466441095036,-0.9578700785914869,1.0670817218024868,-0.33319280964112424,0.9139620493024182,0.4124759322173203,0.841159501460372,0.6526126601339377,0.6182953448751181,0.38228398594593865,0.3170284739744305,0.9718448009032165,6,65
-1.1335998286229623,-1.5091670991030224,0.2588426281474736,0.6648548629369407,-0.9573188327569067,0.4303716489576676,0.15413120119079718,0.4528669988956827,0.41273717179815383,1.0396816071298547,0.40492422830664454,0.758849578026971,0.2258916796451878,0.3650550051378838,1.0969182233820298,6,19
-0.6462297388383486,-1.734442821308049,0.39741842932238153,0.7353619454840667,-0.9567681681137772,1.2607563917426374,-1.1869234510973186,0.6070700551878726,0.34035025172006955,0.6597299161087612,0.1195533691319484,1.077518167216077,1.0636540410645015,0.367827127624244,1.2841146671797723,6,65
-1.0925357080599236,-1.2818291289515555,0.3258243013500683,0.7868785828573169,0.19639973212152936,0.7418254531371553,0.09369970559412,1.0119153997000059,0.40103627605208486,0.6023058215950587,-0.022699416105722205,0.8231041262119364,0.5121121013439601,-0.9431859917088712,1.1607072448295357,6,19
-0.5966245816254149,-1.3151261536840637,0.2713713447896177,1.078927547315837,-0.9562180831046072,0.6026225855480999,1.0119153997000059,0.47832031412851905,0.4140442161171359,0.5121121013439601,0.3000634511836374,0.42376086533912066,0.2940466336026418,-2.1185318527658445,0.9584219071813613,6,65
-1.0705346618573015,-1.410975499990884,0.40570328616399964,0.978689590369239,-0.9556685761782192,0.7380159221800617,-0.35202514463213586,0.9315150939826582,0.41430579468493195,0.8402660081575406,0.6492466331480015,0.9518380850229702,0.8775882042434867,0.3680794186701339,1.5245638788718079,6,19
-0.6147507118366515,-1.5756750535370934,0.2595495984781189,0.6731282384938143,-0.9551196457897173,0.6448926668717833,0.04917651107562706,0.45449121093584977,0.4148291220069683,1.1392110126124513,0.40233090766516316,0.2671069458518451,0.4631946204715704,-2.3844546219561567,0.8051485443847455,8,65
-0.9746857012652617,-1.7481523164283685,-0.2892484826050631,0.7410618260254026,-0.954571290400454,0.6170045937072101,-0.033725541972280594,0.6064332342601708,0.33960822002738583,0.6700149749392528,0.11888287226140333,0.426929383843018,0.8398197641994141,0.37009943837517423,0.09281062783304779,8,19
-0.48554712215265755,-1.2829702226088968,-0.09258838137172831,0.7909845290750501,-0.9540235084779909,-0.49338700314233,-0.5098234372493956,0.983304227826493,0.3650550051378838,0.5991448017989627,-0.019613204926055377,0.0650935469808729,-0.20833677008499502,0.3866265230552547,0.09258838137172831,8,65
-1.0881947628125772,-1.3342357754371656,-0.0028644906866910043,1.088194762812577,-0.9534762984960713,0.5941119176916254,-0.278500760486144,0.4794288651318799,0.41169255096121726,0.5138321256915146,0.2706599300699862,0.2945271905475126,0.8790179075219886,-0.4730706458106542,0.09236614405655917,8,19
-0.6326322471540826,-1.419135480260336,-0.22125889434806717,0.9827251067550878,-0.952929658934582,-0.42613645268771505,-0.3170284739744306,0.9415793667067055,0.4182363122112559,0.839373854463611,0.6468991420002767,0.06487226971045491,-0.20879705289422523,0.9294202007118404,0.09214391586483701,8,65
-1.128059133586245,-1.5627489595466308,-0.1448927784946621,0.7163300760123604,-0.9523835882795222,-0.6099418658703544,0.08082184590133344,0.45584655478455666,0.4187613562906151,1.136797450722384,0.40181289341135235,-1.121035620271368,-0.2131741854227072,-0.33319280964112424,0.0919216967738648,8,19
-0.6499186601701678,-1.708833250017438,-0.28805103156386236,0.7406803363802977,-0.9518380850229702,-0.8658109689225415,0.6745161070638405,0.6264097282494174,0.3515264035231836,0.6553161664190323,0.12693607114148953,0.06465099879261836,-0.2134047857803353,-0.36304243670838565,0.0916994867609524,8,65
-1.103572083820908,-1.279556904528847,-0.09281062783304789,0.8456472543772673,-0.9512931476630482,-0.19777416521544913,-0.3537721205670078,0.9809916865770192,0.3625397544260391,0.5950532860627981,-0.04608467452592522,0.06442973420533256,-0.21363540883644785,-0.3500312276241355,0.09147728580341545,8,19
-1.0803412267588863,-1.346186575056657,-0.0008813795673151013,1.0831816120232418,0.19662875264037544,-0.5863077067079377,-0.4461249546043894,0.4797061869875545,0.42481608990587577,0.5323728707749579,0.2635606926565083,0.06420847592657099,-0.2157120425653036,1.2296025409808167,0.0957006744716344,7,19
-1.0616093709487546,-1.3860542616757374,-0.22010218826140632,0.9724117259411189,0.1968577937875926,-1.2739334359573578,0.5941119176916254,0.922151539416969,0.42376086533912066,0.8433991314191931,0.6638270844138962,0.06398722393431201,-0.2210275058589556,0.9447975007091765,0.09614543774890315,7,19
-1.1272732374068055,-1.6431349358690777,-0.14511780547075004,0.7126588492365858,-0.950748774703893,-0.459922683936289,-0.30828143134307673,0.4572035754479803,0.423497206678634,1.114120997876697,0.40000153801788757,-0.8634841743902009,-0.2207961410353293,-0.38867511646359265,0.1008177838392888,7,19
-0.9752557726922919,-1.7675190579943079,-0.2823146773282747,0.7391565289354654,-0.950204964655621,0.4678469237527856,-0.03196088036487086,0.6247802733578264,0.3510278372322058,0.6587090809062229,0.13792409791519974,-0.150973738216915,0.521031918145975,-0.8556421407870369,0.09636783364156477,7,19
-0.07660926690015353,0.7988601942493281,0.02468363367429044,0.8433991314191931,-0.8318438764818059,0.24358695324551083,-0.3625397544260389,-0.9175298113101636,0.3805000739761845,0.426929383843018,0.21294360773457574,0.31022109892959765,0.8305248181150384,-0.3873943644208833,0.1005951929407707,2,71
-0.01807024310633743,0.9453357622993038,-0.1751872012735132,1.0874752468665114,0.2607284595723376,1.2957485392586392,0.39638667092644053,-1.1615557022888838,0.422443160072362,0.4266650138521251,-0.2763589945154008,0.6995985738983533,0.8162018115179434,-0.43196382823385876,0.8479039578913716,2,71
-0.230069487526689,1.013759312751439,-0.3670705351864324,0.9645309372414749,-0.8314038688774348,1.3303355567572814,-1.974988060946089,-0.6300062934383989,0.42217979511579223,0.42613645268771505,-0.7115612212665567,0.8790179075219886,0.9114278237859137,-0.40648283680094294,1.2062944216139888,2,23
-0.00198310611260477,0.6924449635024225,-0.2630883613059992,0.7133915562180502,0.2609643186723113,0.45232612584571075,0.08770123304729796,-1.4843279897528954,0.42112692019156567,0.24873737537484247,-0.1480445026549423,0.46073974260044,1.0495237542262756,-0.40726288178993353,0.10015004102441474,2,71
-0.11620194716206673,1.0475390528347337,-0.4129984677265607,0.7364980936555512,-0.830964182968447,1.6032283999009003,0.4140442161171359,-0.973547455058749,0.3502803147698443,0.3728819097925879,-0.276834722756312,0.9410449038333054,1.4863289716888886,-0.41981213789048116,1.0768150795195948,2,23
-0.423497206678634,0.8013679301283403,-0.8270213811345083,0.8402660081575406,0.26120020681049727,-0.2645057085124924,1.336858649103539,-0.9185534729563772,0.3820289926291517,0.43382414355974536,0.20465766578411373,-0.3838149918747968,0.5509885298106786,-0.4177114986221877,0.09970492879603424,2,23
-0.01608656044354007,0.9431859917088715,-0.7170666409969921,1.0803412267588863,0.2614361240203045,-1.4501923594003523,-1.3742126989597117,-1.1539789835058996,0.4192866313525442,0.42323360688457357,-0.2735072414512085,-1.0609297828913375,-0.21894607085519996,-0.4838749176179219,0.09948238750751147,3,71
-0.03791747550550477,1.0149924282889922,-0.5602899154182549,0.9690195014621599,0.26167207033516676,-0.30803913621649565,0.2351866428668339,-0.6362572464498978,0.41143153617198175,0.42217979511579223,-0.7126588492365858,-0.39638667092644053,-0.21871491769100931,-0.38483666258132193,0.09925985607220834,3,71
0.0033051845570882666,0.6920891426348639,-1.0782223218336924,0.7104653051834838,0.26190804578854365,0.7976100861050852,-0.02865266763427188,-1.4764406958614444,0.4184988054089088,0.24803427364283134,-0.146018060598941,-0.08570316517979351,0.5432602823158262,-0.06797073961324238,0.09903733446721513,3,71
-0.11597861264876817,1.0416339282423068,-0.5651287296169024,0.734227692605728,-0.8305248181150384,-1.2841146671797723,0.7901612078974305,-0.9758264787051412,0.3495331835688599,0.37389514854661077,-0.26521478047770647,-0.9534762984960713,-0.21825268144409754,0.5969391943303406,0.0988148226696284,3,23
-0.07572275953162126,0.8047273397279644,-0.8274582003502398,0.8380381238270866,0.2621440504139196,-0.4797061869875545,-0.908905251419187,-0.9299431590278977,0.3845811696600238,0.4124759322173203,0.1606815248529531,-0.321175863684028,0.299581311242259,-0.0988148226696284,0.09859232065655182,3,71
-0.2730323827271601,0.954571290400454,-0.7185421100601103,1.0867568551404845,0.26238008424480475,-1.7481523164283685,0.8616294484478664,-1.1556512555769933,0.4051838596026526,0.4103880369051753,-0.2647420362471478,-0.4375538197158408,-0.21779053844314267,-0.07461479250393147,0.09836982840509582,3,23
-0.2275154378154952,1.0156101452861606,-0.5611951899741906,0.9850455605362463,0.2626161473147347,-0.35052944538900904,0.34505854352313853,-0.6346074520111922,0.40414566166179056,0.4090849181178841,-0.7130251070287363,-0.5072550569165214,-0.21755950183646897,-0.07594437516142218,0.09814734589237822,3,23
-0.0004406896980723043,0.6913780261248941,-1.0740133198475432,0.7148592729303441,0.26285223965727067,-1.4803613200520602,0.0843715009855631,-1.4706435380278564,0.4044051293940888,0.25695863600561375,-0.1448927784946621,-1.3529956917193842,-0.21732848845320582,-1.0475390528347337,0.09792487309552315,3,71
-0.11530867842919826,1.0595735389856977,-0.5699941537148355,0.731588421462313,0.26308836130599933,-0.3627910726488402,0.41456742996139984,-0.9763978210907803,0.3490353128551867,0.3909836911646409,-0.2534310493091361,-0.34010286621595276,0.24288562925177606,-0.0843715009855632,0.09770240999166181,3,23
-0.42402458292900463,0.8123532074288892,-0.8283327874208931,0.8524434636268217,0.2633245122945325,-1.3029008282441648,0.30126941221548525,-0.9294202007118404,0.37262871977143824,0.4088244611409245,0.15977722443289127,0.0633235054563948,-0.21432741448584464,-0.08481535556937322,0.09747995655793215,3,23
-0.26876416051068985,0.9399775879440072,0.277786555533917,1.0860395833876655,-0.8300857736793036,-0.1428681930316676,-1.3277577235068314,-1.157330016288046,0.4088244611409245,0.47114312677207687,-0.2539010280238177,-1.368433573930559,0.1050489353762623,-0.08503729538288339,-1.455650033804753,2,23
-0.041007113302752085,1.0230839824129925,0.37009943837517423,0.9926612787310739,0.2635606926565083,-0.85153275351626,-0.34505854352313853,-0.6042082231367726,0.40778318720158696,0.44908642243519575,-0.7141250299834955,0.06597872002912757,-0.21455812862613874,-0.7233591400612015,0.09725751277147883,2,71
-0.3268047098590674,0.6910227299585452,0.06597872002912757,0.7178039848620918,0.2637969024255901,-0.07771757063289995,0.37212248297625655,-1.4668329873052133,0.4070028117683108,0.2588426281474736,-0.15187556061271548,-0.8686155563759389,-0.2147888656101305,-1.0961848763807722,0.09703507860945378,2,23
-0.1444427685366571,0.3497821839058148,0.2938064060637209,0.724848071719915,0.2878116405615079,0.8274582003502398,-0.5536790536245436,0.7410618260254026,0.3482888309969832,0.11821248226525163,0.12760790040321102,0.9920713600883068,0.8051485443847455,0.006390087183253848,1.3967443099729198,5,9
-0.04895563512521495,0.277786555533917,0.21248252025094197,0.8501693308749638,0.28805103156386225,1.1666819133081423,-0.11173742829434703,0.16701907999709498,0.374402055834373,0.2134047857803352,-0.2557820673999095,1.383057361959138,1.1043174590403257,0.006169733657619225,1.8766056702278078,5,47
-0.3655586090192334,0.30997851308558994,-0.4119536218586868,1.0824698772827546,-0.7988601942493281,0.23355713344878792,0.8231041262119364,0.30465078372585913,0.405963081545485,0.5306192439570376,-0.3314702814866613,-0.1298481669996238,0.6843049401412973,0.0037458797112964654,0.09125509387857618,3,9
-0.2426519077065838,0.2576649185948639,0.7803637048630694,0.9867928876135261,0.28829045558605865,-0.2233424605912703,0.9712784998874618,0.2207961410353293,0.4064828368009428,0.2595495984781189,-0.04166927840334887,-0.6839530826445349,-0.21548121391536046,-0.6769511505131133,0.09592305136652908,3,9
-0.20649651915910675,0.2597853128872778,1.0803412267588863,0.7021193123312597,0.28852991266466405,0.9491190273619013,0.6448926668717833,0.2671069458518451,0.40726288178993353,0.4080434227088312,0.13052050018940334,-0.33960822002738594,0.37516277779708257,-1.0370907776943192,0.09103291096376309,2,9
-0.14331799912260634,0.34928422656729435,0.826148688227186,0.727461464613441,0.28876940283627617,1.0199560299659516,1.1978823448427434,0.7437383165344859,0.34754273709473416,0.12290747892483234,0.13074463744716872,0.15322875802692032,0.718172949640771,1.0817592375411265,0.08570316517979361,2,9
-0.2593139129072497,0.27826266063441596,1.113359253720562,0.8257128132950585,0.28900892613752305,0.12022397351402703,0.917018700817073,0.1615860881471242,0.37668552648186227,0.2138660546200511,-0.25672326546804564,-0.9634148497014033,-0.21640466656813212,0.7909845290750501,0.08525924357412187,2,9
-0.3759239342197414,0.1943394711575622,-0.5825869607584451,1.0810496887186793,0.33319280964112424,0.3263144271911339,0.8331658358938518,0.5486036328241887,0.4036268893562718,0.7144920551589816,-0.6593894850107269,0.2548413222849279,-0.21663558735076963,-0.9589743200967573,0.6422254158712788,4,26
0.18110090925558167,0.36732268593182665,1.340827785451564,0.9873766710491491,0.3334390463394836,0.06819210813550969,0.0633235054563948,1.7576708986062177,0.42613645268771505,0.6821963292304037,-1.4965167490511295,-0.21871491769100931,0.5587831615328182,0.01674777316018968,0.08503729538288339,4,60
0.09948238750751147,0.3172721350120986,1.4241236802210773,0.708642560987509,-0.747580463639371,0.5856864567433424,-0.6339485008053835,0.8292086435186595,0.4621028761051507,0.8442973565693942,-1.186022985171538,0.1643013716304523,0.9469538428065107,0.680793952487359,0.08481535556937322,4,60
-0.4716934887291063,0.21432741448584464,0.327049910108163,0.7270875146755271,-0.747195256057916,-1.121035620271368,-1.2532675242241065,0.39716041047426837,0.34704555608203974,1.3089645831401915,-0.8270213811345083,-0.24054960283950066,-0.2094876430958546,0.6651977680434296,0.08459342411109629,4,26
0.1973159380781634,0.4124759322173203,0.4293114075443527,0.823972442655109,0.3336853234789788,-1.3448396239810665,-0.5459280608097474,1.2187551134145724,0.3774475559673518,0.9634148497014033,-0.5835156320779789,-0.4025899957679285,-0.20511724890372135,-0.2025906081484461,0.0843715009855631,2,60
-0.3761777498122578,0.19411065539962538,0.5966245816254151,1.0761130548229616,0.3339316411027805,0.3683317565818077,-1.3408277854515633,0.552482277831933,0.456660565379632,0.6913780261248941,-0.6590492066818073,-0.24241821266847582,0.5007215838561122,-0.18269521077602752,-1.974988060946089,2,26
0.1804179193766853,0.36203725529692277,0.5441486810160209,0.9980019198651887,-0.7468102700938678,-0.11508539005123813,0.060005737986154634,1.954088026064424,0.45693203673106764,0.6917334969297713,-1.4903670170065793,-0.15165008191040735,0.3650550051378838,-0.23378984438201922,0.08414958617029066,2,60
0.09792487309552315,0.31824715636070705,0.48889970909522734,0.704287068635921,-0.7464255053783809,-1.461195828152864,-0.6332900996821826,0.8283327874208931,0.45747518160387446,0.8336071367159782,-1.177122323054479,-0.7387761130945915,-0.19365308482868046,-0.23984930771464286,0.0839276796428011,2,60
-0.47059305008404567,0.220564799847583,0.33048686276817096,0.721502473624266,-0.7460409615435086,-0.37111058096361066,0.015645759815867445,0.4002601421494779,0.346300106035254,1.312649556058229,-0.8274582003502398,-0.12469746407435586,-0.19388185996585125,-1.1842278014588166,0.08370578138062257,2,26
-0.2205647998475829,0.41221474892412113,0.4386216766403937,0.8205065941350568,-0.7456566382221983,0.614107892120222,-0.9099128909072524,1.1727410556631201,0.3764316138825462,1.035156753591068,-0.5900447575647875,1.1050640633664992,0.2697118029580805,-0.24031614494888687,1.0274970385976536,2,26
0.11285313354268466,0.20052528029665276,0.348537615115849,1.0889154072501386,0.3341779992540997,0.75806621258936,0.8429505287657448,0.5530804676877593,0.4580185965270982,0.6920891426348639,-0.6587090809062229,1.115648376929208,0.9226675013851847,-0.23821619885510356,1.5975209429889095,2,60
-0.3209315948857981,0.36354530253175493,0.52074289191694,0.9216360679664605,-0.7452725350482899,0.7667350494838701,0.3455550406649854,1.9347672612707456,0.45829040544191035,0.6924449635024225,-1.478395326765328,1.0954527065391673,1.2356434298485397,-0.2147888656101305,0.8205065941350568,5,26
0.09770240999166181,0.33048686276817096,0.47362201117976804,0.7050111264779847,-0.7448886516565096,0.30803913621649576,-0.6170045937072101,0.826148688227186,0.4585622820906695,0.8331658358938518,-1.2110425584296378,0.32778574702116015,-0.19456830726723748,-0.2207961410353293,0.6499186601701678,5,60
-0.47279507097098644,0.222647723918231,0.3044090269367297,0.7441215427626715,-0.7445049876824715,0.7959471430943666,0.5262493786080517,0.40570328616399964,0.3373843629614903,1.3201283105869106,-0.8278953355707527,0.40103627605208486,-0.19479716375624231,-0.803045369208903,0.731588421462313,5,26
0.19639973212152936,0.41143153617198175,0.2117910583230639,0.8222370491950767,-0.7441215427626715,0.17905244373816465,-0.5471162367865937,1.223650083728362,0.37516277779708257,1.0003939174766523,-0.5832059632056638,0.37035215300168617,-0.193424329960569,-0.7111957260898513,0.6731282384938143,5,60
